"","Date","Time","T..IPTS.90"
"73302",2022-07-01,"11:48:40",18.3732
"73303",2022-07-01,"11:50:40",18.5408
"73304",2022-07-01,"11:52:40",18.4067
"73305",2022-07-01,"11:54:40",18.3675
"73306",2022-07-01,"11:56:40",18.3933
"73307",2022-07-01,"11:58:40",18.4226
"73308",2022-07-01,"12:0:40",18.3544
"73309",2022-07-01,"12:2:40",18.5472
"73310",2022-07-01,"12:4:40",18.564
"73311",2022-07-01,"12:6:40",18.5937
"73312",2022-07-01,"12:8:40",18.6616
"73313",2022-07-01,"12:10:40",18.6888
"73314",2022-07-01,"12:12:40",18.3863
"73315",2022-07-01,"12:14:40",18.5869
"73316",2022-07-01,"12:16:40",18.604
"73317",2022-07-01,"12:18:40",18.6321
"73318",2022-07-01,"12:20:40",18.6503
"73319",2022-07-01,"12:22:40",18.7314
"73320",2022-07-01,"12:24:40",18.7582
"73321",2022-07-01,"12:26:40",18.691
"73322",2022-07-01,"12:28:40",18.594
"73323",2022-07-01,"12:30:40",18.3299
"73324",2022-07-01,"12:32:40",18.3136
"73325",2022-07-01,"12:34:40",18.2088
"73326",2022-07-01,"12:36:40",18.1627
"73327",2022-07-01,"12:38:40",18.3248
"73328",2022-07-01,"12:40:40",18.3204
"73329",2022-07-01,"12:42:40",18.1439
"73330",2022-07-01,"12:44:40",18.4151
"73331",2022-07-01,"12:46:40",18.4211
"73332",2022-07-01,"12:48:40",18.5031
"73333",2022-07-01,"12:50:40",18.5014
"73334",2022-07-01,"12:52:40",18.524
"73335",2022-07-01,"12:54:40",18.586
"73336",2022-07-01,"12:56:40",18.6321
"73337",2022-07-01,"12:58:40",18.6681
"73338",2022-07-01,"13:0:40",18.7043
"73339",2022-07-01,"13:2:40",18.7247
"73340",2022-07-01,"13:4:40",18.6085
"73341",2022-07-01,"13:6:40",18.6996
"73342",2022-07-01,"13:8:40",18.5856
"73343",2022-07-01,"13:10:40",18.4211
"73344",2022-07-01,"13:12:40",18.2834
"73345",2022-07-01,"13:14:40",18.3559
"73346",2022-07-01,"13:16:40",18.1064
"73347",2022-07-01,"13:18:40",18.1424
"73348",2022-07-01,"13:20:40",18.2796
"73349",2022-07-01,"13:22:40",18.4127
"73350",2022-07-01,"13:24:40",18.5198
"73351",2022-07-01,"13:26:40",18.5924
"73352",2022-07-01,"13:28:40",18.3324
"73353",2022-07-01,"13:30:40",18.2885
"73354",2022-07-01,"13:32:40",18.0484
"73355",2022-07-01,"13:34:40",18.2791
"73356",2022-07-01,"13:36:40",18.3456
"73357",2022-07-01,"13:38:40",18.4538
"73358",2022-07-01,"13:40:40",18.4655
"73359",2022-07-01,"13:42:40",18.4909
"73360",2022-07-01,"13:44:40",18.528
"73361",2022-07-01,"13:46:40",18.5426
"73362",2022-07-01,"13:48:40",18.5388
"73363",2022-07-01,"13:50:40",18.4984
"73364",2022-07-01,"13:52:40",18.405
"73365",2022-07-01,"13:54:40",18.4235
"73366",2022-07-01,"13:56:40",18.4622
"73367",2022-07-01,"13:58:40",18.4957
"73368",2022-07-01,"14:0:40",18.5205
"73369",2022-07-01,"14:2:40",18.4924
"73370",2022-07-01,"14:4:40",18.4165
"73371",2022-07-01,"14:6:40",18.3926
"73372",2022-07-01,"14:8:40",18.3922
"73373",2022-07-01,"14:10:40",18.3854
"73374",2022-07-01,"14:12:40",18.5155
"73375",2022-07-01,"14:14:40",18.5481
"73376",2022-07-01,"14:16:40",18.6187
"73377",2022-07-01,"14:18:40",18.5635
"73378",2022-07-01,"14:20:40",18.6279
"73379",2022-07-01,"14:22:40",18.6819
"73380",2022-07-01,"14:24:40",18.5634
"73381",2022-07-01,"14:26:40",18.5818
"73382",2022-07-01,"14:28:40",18.6363
"73383",2022-07-01,"14:30:40",18.4379
"73384",2022-07-01,"14:32:40",18.459
"73385",2022-07-01,"14:34:40",18.4294
"73386",2022-07-01,"14:36:40",18.3712
"73387",2022-07-01,"14:38:40",18.2742
"73388",2022-07-01,"14:40:40",18.2242
"73389",2022-07-01,"14:42:40",18.3071
"73390",2022-07-01,"14:44:40",18.2401
"73391",2022-07-01,"14:46:40",18.2331
"73392",2022-07-01,"14:48:40",18.1718
"73393",2022-07-01,"14:50:40",18.2609
"73394",2022-07-01,"14:52:40",18.2423
"73395",2022-07-01,"14:54:40",18.0894
"73396",2022-07-01,"14:56:40",18.1751
"73397",2022-07-01,"14:58:40",18.1829
"73398",2022-07-01,"15:0:40",18.1601
"73399",2022-07-01,"15:2:40",18.1356
"73400",2022-07-01,"15:4:40",18.1122
"73401",2022-07-01,"15:6:40",18.2157
"73402",2022-07-01,"15:8:40",18.4346
"73403",2022-07-01,"15:10:40",18.2691
"73404",2022-07-01,"15:12:40",18.3131
"73405",2022-07-01,"15:14:40",18.2632
"73406",2022-07-01,"15:16:40",18.2742
"73407",2022-07-01,"15:18:40",18.2662
"73408",2022-07-01,"15:20:40",18.3252
"73409",2022-07-01,"15:22:40",18.4768
"73410",2022-07-01,"15:24:40",18.4589
"73411",2022-07-01,"15:26:40",18.3322
"73412",2022-07-01,"15:28:40",18.3535
"73413",2022-07-01,"15:30:40",18.5361
"73414",2022-07-01,"15:32:40",18.5856
"73415",2022-07-01,"15:34:40",18.5745
"73416",2022-07-01,"15:36:40",18.5633
"73417",2022-07-01,"15:38:40",18.5601
"73418",2022-07-01,"15:40:40",18.5565
"73419",2022-07-01,"15:42:40",18.5639
"73420",2022-07-01,"15:44:40",18.5662
"73421",2022-07-01,"15:46:40",18.5584
"73422",2022-07-01,"15:48:40",18.5569
"73423",2022-07-01,"15:50:40",18.5502
"73424",2022-07-01,"15:52:40",18.5362
"73425",2022-07-01,"15:54:40",18.534
"73426",2022-07-01,"15:56:40",18.5383
"73427",2022-07-01,"15:58:40",18.5548
"73428",2022-07-01,"16:0:40",18.4429
"73429",2022-07-01,"16:2:40",18.4671
"73430",2022-07-01,"16:4:40",18.4191
"73431",2022-07-01,"16:6:40",18.4535
"73432",2022-07-01,"16:8:40",18.4812
"73433",2022-07-01,"16:10:40",18.4238
"73434",2022-07-01,"16:12:40",18.3604
"73435",2022-07-01,"16:14:40",18.3524
"73436",2022-07-01,"16:16:40",18.3753
"73437",2022-07-01,"16:18:40",18.4102
"73438",2022-07-01,"16:20:40",18.2843
"73439",2022-07-01,"16:22:40",17.9071
"73440",2022-07-01,"16:24:40",18.0081
"73441",2022-07-01,"16:26:40",17.4637
"73442",2022-07-01,"16:28:40",17.3057
"73443",2022-07-01,"16:30:40",17.2928
"73444",2022-07-01,"16:32:40",17.5472
"73445",2022-07-01,"16:34:40",18.1919
"73446",2022-07-01,"16:36:40",18.1572
"73447",2022-07-01,"16:38:40",18.1587
"73448",2022-07-01,"16:40:40",18.2732
"73449",2022-07-01,"16:42:40",18.254
"73450",2022-07-01,"16:44:40",18.2542
"73451",2022-07-01,"16:46:40",18.3137
"73452",2022-07-01,"16:48:40",18.325
"73453",2022-07-01,"16:50:40",18.3479
"73454",2022-07-01,"16:52:40",18.4091
"73455",2022-07-01,"16:54:40",18.4459
"73456",2022-07-01,"16:56:40",18.4346
"73457",2022-07-01,"16:58:40",18.4025
"73458",2022-07-01,"17:0:40",18.381
"73459",2022-07-01,"17:2:40",18.3961
"73460",2022-07-01,"17:4:40",18.4254
"73461",2022-07-01,"17:6:40",18.4266
"73462",2022-07-01,"17:8:40",18.4792
"73463",2022-07-01,"17:10:40",18.6693
"73464",2022-07-01,"17:12:40",18.6134
"73465",2022-07-01,"17:14:40",18.5233
"73466",2022-07-01,"17:16:40",18.6008
"73467",2022-07-01,"17:18:40",18.352
"73468",2022-07-01,"17:20:40",18.2937
"73469",2022-07-01,"17:22:40",17.4478
"73470",2022-07-01,"17:24:40",18.0496
"73471",2022-07-01,"17:26:40",17.7962
"73472",2022-07-01,"17:28:40",17.7636
"73473",2022-07-01,"17:30:40",18.2148
"73474",2022-07-01,"17:32:40",17.8571
"73475",2022-07-01,"17:34:40",17.9319
"73476",2022-07-01,"17:36:40",18.1271
"73477",2022-07-01,"17:38:40",18.2199
"73478",2022-07-01,"17:40:40",16.92
"73479",2022-07-01,"17:42:40",16.262
"73480",2022-07-01,"17:44:40",16.5072
"73481",2022-07-01,"17:46:40",16.3805
"73482",2022-07-01,"17:48:40",17.0869
"73483",2022-07-01,"17:50:40",17.559
"73484",2022-07-01,"17:52:40",17.8831
"73485",2022-07-01,"17:54:40",17.8816
"73486",2022-07-01,"17:56:40",17.8275
"73487",2022-07-01,"17:58:40",17.7549
"73488",2022-07-01,"18:0:40",17.6421
"73489",2022-07-01,"18:2:40",17.8324
"73490",2022-07-01,"18:4:40",17.9344
"73491",2022-07-01,"18:6:40",17.9776
"73492",2022-07-01,"18:8:40",18.0634
"73493",2022-07-01,"18:10:40",18.0525
"73494",2022-07-01,"18:12:40",17.8891
"73495",2022-07-01,"18:14:40",17.9945
"73496",2022-07-01,"18:16:40",18.0343
"73497",2022-07-01,"18:18:40",17.9395
"73498",2022-07-01,"18:20:40",17.853
"73499",2022-07-01,"18:22:40",17.7957
"73500",2022-07-01,"18:24:40",17.7828
"73501",2022-07-01,"18:26:40",17.8203
"73502",2022-07-01,"18:28:40",18.0294
"73503",2022-07-01,"18:30:40",18.1033
"73504",2022-07-01,"18:32:40",18.1359
"73505",2022-07-01,"18:34:40",18.1137
"73506",2022-07-01,"18:36:40",18.212
"73507",2022-07-01,"18:38:40",18.0792
"73508",2022-07-01,"18:40:40",18.1731
"73509",2022-07-01,"18:42:40",18.1926
"73510",2022-07-01,"18:44:40",18.1849
"73511",2022-07-01,"18:46:40",18.1539
"73512",2022-07-01,"18:48:40",18.1077
"73513",2022-07-01,"18:50:40",18.1118
"73514",2022-07-01,"18:52:40",18.1343
"73515",2022-07-01,"18:54:40",18.1551
"73516",2022-07-01,"18:56:40",18.166
"73517",2022-07-01,"18:58:40",18.1456
"73518",2022-07-01,"19:0:40",18.1365
"73519",2022-07-01,"19:2:40",18.1467
"73520",2022-07-01,"19:4:40",18.1613
"73521",2022-07-01,"19:6:40",18.1638
"73522",2022-07-01,"19:8:40",18.1301
"73523",2022-07-01,"19:10:40",18.137
"73524",2022-07-01,"19:12:40",18.1387
"73525",2022-07-01,"19:14:40",18.1191
"73526",2022-07-01,"19:16:40",18.0996
"73527",2022-07-01,"19:18:40",18.1188
"73528",2022-07-01,"19:20:40",18.14
"73529",2022-07-01,"19:22:40",18.1424
"73530",2022-07-01,"19:24:40",18.1509
"73531",2022-07-01,"19:26:40",18.1695
"73532",2022-07-01,"19:28:40",18.1822
"73533",2022-07-01,"19:30:40",18.1901
"73534",2022-07-01,"19:32:40",18.1985
"73535",2022-07-01,"19:34:40",18.1934
"73536",2022-07-01,"19:36:40",18.1991
"73537",2022-07-01,"19:38:40",18.1918
"73538",2022-07-01,"19:40:40",18.1778
"73539",2022-07-01,"19:42:40",18.1594
"73540",2022-07-01,"19:44:40",18.176
"73541",2022-07-01,"19:46:40",18.1995
"73542",2022-07-01,"19:48:40",18.2089
"73543",2022-07-01,"19:50:40",18.1919
"73544",2022-07-01,"19:52:40",18.1261
"73545",2022-07-01,"19:54:40",18.0182
"73546",2022-07-01,"19:56:40",17.8396
"73547",2022-07-01,"19:58:40",17.6724
"73548",2022-07-01,"20:0:40",17.6419
"73549",2022-07-01,"20:2:40",17.4007
"73550",2022-07-01,"20:4:40",17.5861
"73551",2022-07-01,"20:6:40",17.8507
"73552",2022-07-01,"20:8:40",17.8508
"73553",2022-07-01,"20:10:40",17.9622
"73554",2022-07-01,"20:12:40",18.0537
"73555",2022-07-01,"20:14:40",18.1017
"73556",2022-07-01,"20:16:40",18.1279
"73557",2022-07-01,"20:18:40",18.1195
"73558",2022-07-01,"20:20:40",18.0703
"73559",2022-07-01,"20:22:40",17.9346
"73560",2022-07-01,"20:24:40",17.9884
"73561",2022-07-01,"20:26:40",18.0293
"73562",2022-07-01,"20:28:40",17.9571
"73563",2022-07-01,"20:30:40",17.9859
"73564",2022-07-01,"20:32:40",18.0703
"73565",2022-07-01,"20:34:40",18.0882
"73566",2022-07-01,"20:36:40",18.1052
"73567",2022-07-01,"20:38:40",18.1042
"73568",2022-07-01,"20:40:40",18.098
"73569",2022-07-01,"20:42:40",18.0223
"73570",2022-07-01,"20:44:40",17.839
"73571",2022-07-01,"20:46:40",17.7676
"73572",2022-07-01,"20:48:40",17.8882
"73573",2022-07-01,"20:50:40",17.9888
"73574",2022-07-01,"20:52:40",18.039
"73575",2022-07-01,"20:54:40",18.0324
"73576",2022-07-01,"20:56:40",18.0128
"73577",2022-07-01,"20:58:40",18.0051
"73578",2022-07-01,"21:0:40",18.0279
"73579",2022-07-01,"21:2:40",18.0461
"73580",2022-07-01,"21:4:40",18.0156
"73581",2022-07-01,"21:6:40",18.0724
"73582",2022-07-01,"21:8:40",18.0975
"73583",2022-07-01,"21:10:40",18.1265
"73584",2022-07-01,"21:12:40",18.1114
"73585",2022-07-01,"21:14:40",18.0815
"73586",2022-07-01,"21:16:40",18.0533
"73587",2022-07-01,"21:18:40",17.9292
"73588",2022-07-01,"21:20:40",17.9037
"73589",2022-07-01,"21:22:40",17.901
"73590",2022-07-01,"21:24:40",17.9294
"73591",2022-07-01,"21:26:40",17.9666
"73592",2022-07-01,"21:28:40",17.9413
"73593",2022-07-01,"21:30:40",17.9271
"73594",2022-07-01,"21:32:40",17.8917
"73595",2022-07-01,"21:34:40",17.8579
"73596",2022-07-01,"21:36:40",17.8573
"73597",2022-07-01,"21:38:40",17.7956
"73598",2022-07-01,"21:40:40",17.7482
"73599",2022-07-01,"21:42:40",17.7162
"73600",2022-07-01,"21:44:40",17.8078
"73601",2022-07-01,"21:46:40",17.7628
"73602",2022-07-01,"21:48:40",17.7495
"73603",2022-07-01,"21:50:40",17.8132
"73604",2022-07-01,"21:52:40",17.8309
"73605",2022-07-01,"21:54:40",17.8584
"73606",2022-07-01,"21:56:40",17.8989
"73607",2022-07-01,"21:58:40",17.9193
"73608",2022-07-01,"22:0:40",17.9366
"73609",2022-07-01,"22:2:40",17.9571
"73610",2022-07-01,"22:4:40",17.9648
"73611",2022-07-01,"22:6:40",17.9579
"73612",2022-07-01,"22:8:40",17.9444
"73613",2022-07-01,"22:10:40",17.9413
"73614",2022-07-01,"22:12:40",17.9411
"73615",2022-07-01,"22:14:40",17.9554
"73616",2022-07-01,"22:16:40",17.9673
"73617",2022-07-01,"22:18:40",17.9373
"73618",2022-07-01,"22:20:40",17.9173
"73619",2022-07-01,"22:22:40",17.8893
"73620",2022-07-01,"22:24:40",17.9051
"73621",2022-07-01,"22:26:40",17.9134
"73622",2022-07-01,"22:28:40",17.8994
"73623",2022-07-01,"22:30:40",17.8644
"73624",2022-07-01,"22:32:40",17.8173
"73625",2022-07-01,"22:34:40",17.8503
"73626",2022-07-01,"22:36:40",17.8516
"73627",2022-07-01,"22:38:40",17.8554
"73628",2022-07-01,"22:40:40",17.7072
"73629",2022-07-01,"22:42:40",17.7642
"73630",2022-07-01,"22:44:40",17.7931
"73631",2022-07-01,"22:46:40",17.8335
"73632",2022-07-01,"22:48:40",17.8733
"73633",2022-07-01,"22:50:40",17.8542
"73634",2022-07-01,"22:52:40",17.8795
"73635",2022-07-01,"22:54:40",17.9064
"73636",2022-07-01,"22:56:40",17.8962
"73637",2022-07-01,"22:58:40",17.8453
"73638",2022-07-01,"23:0:40",17.8334
"73639",2022-07-01,"23:2:40",17.862
"73640",2022-07-01,"23:4:40",17.8875
"73641",2022-07-01,"23:6:40",17.9055
"73642",2022-07-01,"23:8:40",17.9089
"73643",2022-07-01,"23:10:40",17.8956
"73644",2022-07-01,"23:12:40",17.885
"73645",2022-07-01,"23:14:40",17.8638
"73646",2022-07-01,"23:16:40",17.8752
"73647",2022-07-01,"23:18:40",17.891
"73648",2022-07-01,"23:20:40",17.8635
"73649",2022-07-01,"23:22:40",17.8588
"73650",2022-07-01,"23:24:40",17.8268
"73651",2022-07-01,"23:26:40",17.8242
"73652",2022-07-01,"23:28:40",17.8368
"73653",2022-07-01,"23:30:40",17.7894
"73654",2022-07-01,"23:32:40",17.7895
"73655",2022-07-01,"23:34:40",17.8512
"73656",2022-07-01,"23:36:40",17.8645
"73657",2022-07-01,"23:38:40",17.8568
"73658",2022-07-01,"23:40:40",17.8293
"73659",2022-07-01,"23:42:40",17.8198
"73660",2022-07-01,"23:44:40",17.8291
"73661",2022-07-01,"23:46:40",17.8064
"73662",2022-07-01,"23:48:40",17.7791
"73663",2022-07-01,"23:50:40",17.7671
"73664",2022-07-01,"23:52:40",17.7868
"73665",2022-07-01,"23:54:40",17.7474
"73666",2022-07-01,"23:56:40",17.7292
"73667",2022-07-01,"23:58:40",17.7558
"73668",2022-07-02,"0:0:40",17.7622
"73669",2022-07-02,"0:2:40",17.736
"73670",2022-07-02,"0:4:40",17.7335
"73671",2022-07-02,"0:6:40",17.7412
"73672",2022-07-02,"0:8:40",17.7203
"73673",2022-07-02,"0:10:40",17.7031
"73674",2022-07-02,"0:12:40",17.7177
"73675",2022-07-02,"0:14:40",17.7086
"73676",2022-07-02,"0:16:40",17.7005
"73677",2022-07-02,"0:18:40",17.7045
"73678",2022-07-02,"0:20:40",17.7144
"73679",2022-07-02,"0:22:40",17.6862
"73680",2022-07-02,"0:24:40",17.7178
"73681",2022-07-02,"0:28:40",17.7135
"73682",2022-07-02,"0:30:40",17.7202
"73683",2022-07-02,"0:32:40",17.6963
"73684",2022-07-02,"0:34:40",17.6626
"73685",2022-07-02,"0:36:40",17.6626
"73686",2022-07-02,"0:38:40",17.6897
"73687",2022-07-02,"0:40:40",17.7136
"73688",2022-07-02,"0:42:40",17.7136
"73689",2022-07-02,"0:44:40",17.6033
"73690",2022-07-02,"0:46:40",17.6043
"73691",2022-07-02,"0:48:40",17.5776
"73692",2022-07-02,"0:50:40",17.5674
"73693",2022-07-02,"0:52:40",17.532
"73694",2022-07-02,"0:54:40",17.4909
"73695",2022-07-02,"0:56:40",17.4292
"73696",2022-07-02,"0:58:40",17.3993
"73697",2022-07-02,"1:0:40",17.446
"73698",2022-07-02,"1:2:40",17.4651
"73699",2022-07-02,"1:4:40",17.4614
"73700",2022-07-02,"1:6:40",17.5279
"73701",2022-07-02,"1:8:40",17.5047
"73702",2022-07-02,"1:10:40",17.4846
"73703",2022-07-02,"1:12:40",17.515
"73704",2022-07-02,"1:14:40",17.6398
"73705",2022-07-02,"1:16:40",17.6654
"73706",2022-07-02,"1:18:40",17.6828
"73707",2022-07-02,"1:20:40",17.4966
"73708",2022-07-02,"1:22:40",17.4259
"73709",2022-07-02,"1:24:40",17.3685
"73710",2022-07-02,"1:26:40",17.3934
"73711",2022-07-02,"1:28:40",17.5608
"73712",2022-07-02,"1:30:40",17.6436
"73713",2022-07-02,"1:32:40",17.5907
"73714",2022-07-02,"1:34:40",17.6051
"73715",2022-07-02,"1:36:40",17.5808
"73716",2022-07-02,"1:38:40",17.6034
"73717",2022-07-02,"1:40:40",17.4548
"73718",2022-07-02,"1:42:40",17.3341
"73719",2022-07-02,"1:44:40",17.2755
"73720",2022-07-02,"1:46:40",17.2501
"73721",2022-07-02,"1:48:40",17.239
"73722",2022-07-02,"1:50:40",17.2381
"73723",2022-07-02,"1:52:40",17.3906
"73724",2022-07-02,"1:54:40",17.329
"73725",2022-07-02,"1:56:40",17.3397
"73726",2022-07-02,"1:58:40",17.4024
"73727",2022-07-02,"2:0:40",17.3309
"73728",2022-07-02,"2:2:40",17.2952
"73729",2022-07-02,"2:4:40",17.3018
"73730",2022-07-02,"2:6:40",17.3216
"73731",2022-07-02,"2:8:40",17.3162
"73732",2022-07-02,"2:10:40",17.3144
"73733",2022-07-02,"2:12:40",17.3561
"73734",2022-07-02,"2:14:40",17.3732
"73735",2022-07-02,"2:16:40",17.4079
"73736",2022-07-02,"2:18:40",17.388
"73737",2022-07-02,"2:20:40",17.3716
"73738",2022-07-02,"2:22:40",17.3685
"73739",2022-07-02,"2:24:40",17.3605
"73740",2022-07-02,"2:26:40",17.3267
"73741",2022-07-02,"2:28:40",17.2924
"73742",2022-07-02,"2:30:40",17.2628
"73743",2022-07-02,"2:32:40",17.2533
"73744",2022-07-02,"2:34:40",17.2379
"73745",2022-07-02,"2:36:40",17.2423
"73746",2022-07-02,"2:38:40",17.2353
"73747",2022-07-02,"2:40:40",17.236
"73748",2022-07-02,"2:42:40",17.2451
"73749",2022-07-02,"2:44:40",17.2474
"73750",2022-07-02,"2:46:40",17.2592
"73751",2022-07-02,"2:48:40",17.2768
"73752",2022-07-02,"2:50:40",17.3191
"73753",2022-07-02,"2:52:40",17.329
"73754",2022-07-02,"2:54:40",17.2849
"73755",2022-07-02,"2:56:40",17.2536
"73756",2022-07-02,"2:58:40",17.182
"73757",2022-07-02,"3:0:40",17.1725
"73758",2022-07-02,"3:2:40",17.1722
"73759",2022-07-02,"3:4:40",17.188
"73760",2022-07-02,"3:6:40",17.2054
"73761",2022-07-02,"3:8:40",17.2146
"73762",2022-07-02,"3:10:40",17.2363
"73763",2022-07-02,"3:12:40",17.2132
"73764",2022-07-02,"3:14:40",17.2345
"73765",2022-07-02,"3:16:40",17.253
"73766",2022-07-02,"3:18:40",17.2967
"73767",2022-07-02,"3:20:40",17.3056
"73768",2022-07-02,"3:22:40",17.3078
"73769",2022-07-02,"3:24:40",17.3221
"73770",2022-07-02,"3:26:40",17.2726
"73771",2022-07-02,"3:28:40",17.2439
"73772",2022-07-02,"3:30:40",17.2488
"73773",2022-07-02,"3:32:40",17.2591
"73774",2022-07-02,"3:34:40",17.2572
"73775",2022-07-02,"3:36:40",17.2069
"73776",2022-07-02,"3:38:40",17.1781
"73777",2022-07-02,"3:40:40",17.1282
"73778",2022-07-02,"3:42:40",17.1006
"73779",2022-07-02,"3:44:40",17.0572
"73780",2022-07-02,"3:46:40",16.9974
"73781",2022-07-02,"3:48:40",16.9562
"73782",2022-07-02,"3:50:40",17.0774
"73783",2022-07-02,"3:52:40",16.9868
"73784",2022-07-02,"3:54:40",16.9546
"73785",2022-07-02,"3:56:40",17.053
"73786",2022-07-02,"3:58:40",17.3084
"73787",2022-07-02,"4:0:40",17.048
"73788",2022-07-02,"4:2:40",17.081
"73789",2022-07-02,"4:4:40",17.1256
"73790",2022-07-02,"4:6:40",17.0105
"73791",2022-07-02,"4:8:40",17.1208
"73792",2022-07-02,"4:10:40",17.3125
"73793",2022-07-02,"4:12:40",17.3565
"73794",2022-07-02,"4:14:40",17.3777
"73795",2022-07-02,"4:16:40",17.3892
"73796",2022-07-02,"4:18:40",17.395
"73797",2022-07-02,"4:20:40",17.4005
"73798",2022-07-02,"4:22:40",17.3669
"73799",2022-07-02,"4:24:40",16.6413
"73800",2022-07-02,"4:26:40",16.3294
"73801",2022-07-02,"4:28:40",15.9932
"73802",2022-07-02,"4:30:40",16.0011
"73803",2022-07-02,"4:32:40",16.3798
"73804",2022-07-02,"4:34:40",16.1955
"73805",2022-07-02,"4:36:40",16.15
"73806",2022-07-02,"4:38:40",16.1679
"73807",2022-07-02,"4:40:40",16.1041
"73808",2022-07-02,"4:42:40",16.4642
"73809",2022-07-02,"4:44:40",16.4705
"73810",2022-07-02,"4:46:40",16.8568
"73811",2022-07-02,"4:48:40",17.1274
"73812",2022-07-02,"4:50:40",17.198
"73813",2022-07-02,"4:52:40",17.2368
"73814",2022-07-02,"4:54:40",17.2669
"73815",2022-07-02,"4:56:40",17.2659
"73816",2022-07-02,"4:58:40",17.2318
"73817",2022-07-02,"5:0:40",17.2339
"73818",2022-07-02,"5:2:40",17.2361
"73819",2022-07-02,"5:4:40",17.2251
"73820",2022-07-02,"5:6:40",17.1996
"73821",2022-07-02,"5:8:40",17.186
"73822",2022-07-02,"5:10:40",17.2073
"73823",2022-07-02,"5:12:40",17.2023
"73824",2022-07-02,"5:14:40",17.2241
"73825",2022-07-02,"5:16:40",17.2357
"73826",2022-07-02,"5:18:40",17.2353
"73827",2022-07-02,"5:20:40",17.2321
"73828",2022-07-02,"5:22:40",17.2488
"73829",2022-07-02,"5:24:40",17.2683
"73830",2022-07-02,"5:26:40",17.2967
"73831",2022-07-02,"5:28:40",17.3145
"73832",2022-07-02,"5:30:40",17.3197
"73833",2022-07-02,"5:32:40",17.3232
"73834",2022-07-02,"5:34:40",17.3247
"73835",2022-07-02,"5:36:40",17.3228
"73836",2022-07-02,"5:38:40",17.3238
"73837",2022-07-02,"5:40:40",17.3238
"73838",2022-07-02,"5:42:40",17.3186
"73839",2022-07-02,"5:44:40",17.3182
"73840",2022-07-02,"5:46:40",17.3155
"73841",2022-07-02,"5:48:40",17.3159
"73842",2022-07-02,"5:50:40",17.3139
"73843",2022-07-02,"5:52:40",17.3099
"73844",2022-07-02,"5:54:40",17.3069
"73845",2022-07-02,"5:56:40",17.3018
"73846",2022-07-02,"5:58:40",17.3006
"73847",2022-07-02,"6:0:40",17.2903
"73848",2022-07-02,"6:2:40",17.286
"73849",2022-07-02,"6:4:40",17.2834
"73850",2022-07-02,"6:6:40",17.2839
"73851",2022-07-02,"6:8:40",17.2811
"73852",2022-07-02,"6:10:40",17.2689
"73853",2022-07-02,"6:12:40",17.2603
"73854",2022-07-02,"6:14:40",17.2561
"73855",2022-07-02,"6:16:40",17.2343
"73856",2022-07-02,"6:18:40",17.2141
"73857",2022-07-02,"6:20:40",17.2112
"73858",2022-07-02,"6:22:40",17.1893
"73859",2022-07-02,"6:24:40",17.1696
"73860",2022-07-02,"6:26:40",17.1686
"73861",2022-07-02,"6:28:40",17.1697
"73862",2022-07-02,"6:30:40",17.1852
"73863",2022-07-02,"6:32:40",17.2586
"73864",2022-07-02,"6:34:40",17.2785
"73865",2022-07-02,"6:36:40",17.3008
"73866",2022-07-02,"6:38:40",17.3083
"73867",2022-07-02,"6:40:40",17.3044
"73868",2022-07-02,"6:42:40",17.2868
"73869",2022-07-02,"6:44:40",17.2813
"73870",2022-07-02,"6:46:40",17.2713
"73871",2022-07-02,"6:48:40",17.2708
"73872",2022-07-02,"6:50:40",17.2149
"73873",2022-07-02,"6:52:40",17.2592
"73874",2022-07-02,"6:54:40",17.1912
"73875",2022-07-02,"6:56:40",17.1912
"73876",2022-07-02,"6:58:40",17.1468
"73877",2022-07-02,"7:0:40",16.8995
"73878",2022-07-02,"7:2:40",16.74
"73879",2022-07-02,"7:4:40",16.627
"73880",2022-07-02,"7:6:40",16.6083
"73881",2022-07-02,"7:8:40",16.5914
"73882",2022-07-02,"7:10:40",16.5404
"73883",2022-07-02,"7:12:40",16.6463
"73884",2022-07-02,"7:14:40",16.9561
"73885",2022-07-02,"7:16:40",17.1531
"73886",2022-07-02,"7:18:40",17.2123
"73887",2022-07-02,"7:20:40",17.195
"73888",2022-07-02,"7:22:40",17.1892
"73889",2022-07-02,"7:24:40",17.2258
"73890",2022-07-02,"7:26:40",17.241
"73891",2022-07-02,"7:28:40",17.2235
"73892",2022-07-02,"7:30:40",17.2086
"73893",2022-07-02,"7:32:40",17.1718
"73894",2022-07-02,"7:34:40",17.1467
"73895",2022-07-02,"7:36:40",17.1332
"73896",2022-07-02,"7:38:40",17.2391
"73897",2022-07-02,"7:40:40",17.1012
"73898",2022-07-02,"7:42:40",16.8563
"73899",2022-07-02,"7:44:40",16.9962
"73900",2022-07-02,"7:46:40",17.1419
"73901",2022-07-02,"7:48:40",16.9971
"73902",2022-07-02,"7:50:40",17.0469
"73903",2022-07-02,"7:52:40",17.0688
"73904",2022-07-02,"7:54:40",17.0051
"73905",2022-07-02,"7:56:40",16.5877
"73906",2022-07-02,"7:58:40",16.9142
"73907",2022-07-02,"8:0:40",16.9615
"73908",2022-07-02,"8:2:40",16.8846
"73909",2022-07-02,"8:4:40",16.8664
"73910",2022-07-02,"8:6:40",16.9039
"73911",2022-07-02,"8:8:40",16.4464
